Client_ID,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In
107068,6.0,15,23
104440,7.0,24,24
124872,10.0,10,13
107893,2.0,12,13
112345,7.0,10,28
119974,14.0,14,26
117210,5.0,23,23
100460,3.0,17,17
122424,1.0,12,20
121800,10.0,24,34
118622,6.0,15,16
106358,6.0,7,13
116721,8.0,24,29
121971,14.0,20,23
108450,8.0,8,17
118735,14.0,23,23
123466,12.0,15,15
102129,5.0,19,19
103754,2.0,10,17
119059,0.0,16,23
102544,14.0,14,14
102928,11.0,11,30
107933,4.0,8,8
111848,3.0,24,32
106990,13.0,18,34
116460,9.0,9,34
113631,3.0,7,27
120873,11.0,11,25
116098,,11,16
100961,9.0,18,23
100985,5.0,5,18
119909,2.0,5,24
106973,14.0,18,23
124437,2.0,23,23
117495,0.0,15,15
112063,7.0,10,26
112914,4.0,16,26
107768,13.0,13,17
115664,14.0,23,23
120133,7.0,15,21
103179,14.0,14,25
102162,2.0,17,27
112777,1.0,10,10
113036,1.0,11,11
109011,3.0,14,15
110491,10.0,17,29
110713,9.0,10,31
100202,0.0,7,34
101222,11.0,24,24
110508,10.0,19,23
112755,11.0,20,20
116260,13.0,13,27
117952,14.0,14,24
119575,0.0,8,9
105046,11.0,18,18
104087,9.0,9,13
122307,5.0,20,20
104380,2.0,8,9
101509,6.0,22,26
116197,7.0,19,20
109844,4.0,18,25
118674,9.0,9,32
104206,4.0,18,18
116331,14.0,23,26
117457,0.0,7,33
101953,14.0,17,17
122332,5.0,17,24
120002,7.0,7,13
116342,5.0,24,24
104279,7.0,19,19
113823,,14,28
119965,14.0,14,14
116924,10.0,17,19
120230,11.0,11,11
107123,14.0,16,33
102457,14.0,19,19
101465,10.0,10,26
106991,13.0,23,23
117729,0.0,11,11
124727,12.0,12,25
119572,11.0,21,21
102241,0.0,19,19
111736,10.0,10,24
111776,4.0,22,28
123011,11.0,11,18
113992,2.0,20,20
102087,1.0,17,20
111149,4.0,14,22
119237,6.0,15,24
101034,14.0,23,23
113852,5.0,19,28
122881,12.0,21,33
101502,12.0,17,20
100042,5.0,9,29
100164,10.0,14,17
121906,6.0,11,11
115125,1.0,4,28
110611,14.0,20,20
108720,5.0,16,17
108151,12.0,12,16
112974,9.0,19,33
123726,1.0,11,20
120542,4.0,18,32
121376,2.0,22,22
101147,6.0,21,21
109490,11.0,11,18
105531,10.0,10,15
115226,6.0,21,22
107725,5.0,6,16
107391,13.0,13,34
115621,10.0,18,18
122663,13.0,13,13
122425,5.0,6,21
100602,6.0,7,22
114024,9.0,24,24
104065,7.0,16,31
117162,10.0,24,24
115926,14.0,14,16
112105,3.0,6,14
124770,14.0,14,17
111370,0.0,24,29
105882,0.0,12,19
110783,10.0,18,23
104828,7.0,9,23
122255,4.0,13,13
109428,10.0,10,10
107561,2.0,14,14
120300,0.0,19,28
116056,9.0,17,17
114196,12.0,12,13
108478,8.0,13,28
115232,1.0,5,11
107857,14.0,23,34
100543,7.0,7,19
112520,14.0,14,14
111140,12.0,17,19
108412,9.0,15,29
120920,1.0,22,22
112590,10.0,22,26
103290,14.0,19,19
114535,12.0,12,12
123224,7.0,7,30
109315,3.0,16,16
102158,6.0,14,33
109206,6.0,17,32
115299,12.0,14,23
108425,13.0,19,19
112401,6.0,6,8
115231,9.0,10,10
118513,6.0,22,22
112279,7.0,7,27
119515,7.0,14,31
115353,0.0,6,24
107060,9.0,9,28
112041,8.0,8,25
113108,9.0,11,12
118375,12.0,12,33
107078,10.0,22,31
122371,7.0,7,25
109876,4.0,9,22
100253,13.0,13,31
117474,11.0,11,22
124238,9.0,16,17
102290,0.0,20,20
111618,8.0,24,26
100247,3.0,6,25
123313,12.0,12,24
107535,8.0,14,26
122739,,23,25
120400,3.0,21,30
109236,7.0,7,7
100835,0.0,21,21
115124,5.0,10,10
122656,10.0,10,12
106181,3.0,11,32
117772,3.0,22,25
114609,2.0,24,24
100547,3.0,19,19
104418,8.0,16,28
119761,13.0,13,13
115387,3.0,9,17
114476,14.0,18,18
123933,0.0,14,20
121155,13.0,13,26
121487,11.0,24,24
103801,6.0,6,32
102633,1.0,3,6
115481,7.0,12,32
122115,4.0,7,22
109483,3.0,18,27
103694,14.0,20,20
115412,8.0,19,32
124646,11.0,11,11
103777,4.0,8,27
110281,4.0,17,17
120316,11.0,11,32
107134,13.0,13,33
114811,11.0,18,32
102884,11.0,21,21
116086,6.0,7,16
107961,1.0,3,30
106523,0.0,16,34
105709,4.0,15,16
102038,10.0,10,26
106094,1.0,6,6
102296,9.0,9,20
102406,10.0,10,22
104296,0.0,23,24
121886,12.0,24,32
100323,8.0,20,20
114803,1.0,23,23
103928,10.0,12,24
110388,11.0,24,24
103987,3.0,11,21
124662,14.0,21,21
119742,9.0,9,25
107130,3.0,7,20
118596,14.0,14,14
119313,1.0,6,18
114687,10.0,10,13
109525,3.0,13,18
123170,2.0,13,17
107024,2.0,21,28
108806,7.0,18,34
123286,9.0,21,21
122908,13.0,16,19
121820,10.0,15,23
117533,12.0,12,31
107166,3.0,16,16
109730,5.0,23,30
114665,2.0,22,22
124456,13.0,13,25
122871,2.0,9,21
113310,4.0,11,11
117134,0.0,10,29
115841,2.0,23,23
103775,11.0,17,17
117444,4.0,4,31
103509,3.0,7,30
110686,0.0,21,31
114040,11.0,22,26
107769,8.0,8,26
124573,6.0,19,19
104443,9.0,11,14
115431,12.0,19,24
103073,2.0,18,23
116695,1.0,7,7
122380,5.0,5,15
116712,10.0,22,22
114398,6.0,11,30
124016,9.0,12,28
115983,3.0,16,16
105706,0.0,22,23
116446,0.0,24,30
111114,2.0,18,26
117298,6.0,6,14
103911,2.0,11,15
106767,12.0,14,33
118940,0.0,14,19
111652,7.0,15,18
101468,10.0,20,20
104073,11.0,16,16
117262,14.0,14,17
108826,13.0,21,33
110088,6.0,8,34
105813,9.0,19,19
110165,14.0,14,14
117338,13.0,13,34
103891,3.0,6,17
106892,6.0,8,13
107503,10.0,10,24
108158,4.0,15,27
108624,1.0,9,12
110482,3.0,7,7
121748,13.0,13,30
124141,0.0,12,22
107802,8.0,11,31
103661,12.0,24,24
108053,3.0,14,21
105315,9.0,9,25
121169,5.0,15,19
106779,13.0,19,26
114645,7.0,8,25
121933,14.0,14,22
109324,2.0,5,8
123886,2.0,21,21
117424,0.0,20,25
112119,7.0,19,31
123511,9.0,21,21
123753,2.0,22,22
107283,10.0,21,32
113263,6.0,10,10
115889,0.0,19,19
117850,7.0,7,14
106231,0.0,23,23
103673,2.0,20,20
119151,2.0,23,23
102703,,6,15
107501,8.0,8,21
115829,5.0,5,22
107294,2.0,7,30
110669,8.0,9,26
106016,5.0,20,20
122107,6.0,23,31
115217,14.0,24,32
122905,13.0,13,17
102949,11.0,24,28
102761,7.0,17,31
123834,12.0,12,19
110864,1.0,11,32
119365,6.0,23,23
113021,4.0,8,15
117990,13.0,13,13
122127,2.0,8,19
112146,10.0,10,10
115984,11.0,16,16
106685,13.0,17,17
106191,8.0,9,25
116301,4.0,12,12
103548,0.0,6,21
103052,1.0,22,27
102213,7.0,13,22
103374,1.0,15,15
121690,13.0,20,20
100668,13.0,13,18
118427,9.0,12,26
119937,8.0,8,23
103593,11.0,11,11
119845,1.0,9,17
112035,14.0,14,27
113657,14.0,16,26
110588,8.0,23,23
105490,11.0,11,22
101396,7.0,18,29
109888,5.0,13,23
100262,5.0,19,19
123402,4.0,7,29
116526,2.0,7,25
108380,14.0,19,24
101200,5.0,12,34
115785,3.0,15,15
124585,8.0,11,33
124042,7.0,9,9
119109,11.0,16,24
101305,14.0,24,29
101419,9.0,15,19
119582,8.0,13,32
114403,5.0,5,32
115900,13.0,13,14
113800,7.0,7,17
104503,4.0,24,33
111687,0.0,12,29
119595,2.0,10,10
112492,1.0,21,21
117957,0.0,10,12
119261,7.0,7,18
115881,14.0,16,25
102526,0.0,14,30
115707,4.0,23,23
118706,2.0,8,30
110090,1.0,8,25
112892,10.0,10,22
100292,8.0,18,18
123575,12.0,12,18
106348,8.0,10,32
106128,2.0,13,13
117986,10.0,10,28
124176,6.0,10,16
116578,0.0,10,15
114264,13.0,13,18
124045,13.0,13,20
106421,1.0,7,26
123085,3.0,4,6
115173,7.0,7,12
115516,8.0,22,33
119724,6.0,8,21
119957,1.0,9,9
106384,14.0,19,22
117378,2.0,18,21
106983,3.0,8,14
110564,5.0,14,32
100974,6.0,12,26
120728,12.0,17,25
109813,0.0,13,29
107815,11.0,11,28
119292,6.0,23,34
113545,13.0,13,13
109433,1.0,15,18
102719,0.0,4,7
114355,2.0,13,16
114071,4.0,18,29
106980,4.0,5,11
105334,3.0,21,25
113954,8.0,17,24
101397,8.0,23,23
113875,13.0,23,23
106129,13.0,24,24
103263,14.0,22,22
109180,0.0,8,11
111844,1.0,7,15
118208,8.0,8,8
102873,9.0,22,22
117431,0.0,21,21
101753,11.0,19,19
105290,14.0,23,31
115248,4.0,14,22
120525,2.0,5,6
120709,4.0,8,19
121525,8.0,19,25
119216,14.0,14,14
118001,6.0,21,28
113895,4.0,17,17
112379,10.0,10,18
108386,12.0,21,21
116139,3.0,4,32
124842,9.0,21,21
111262,14.0,14,14
118441,0.0,3,28
102923,9.0,18,28
111820,10.0,10,32
104099,11.0,11,20
102080,13.0,13,24
110098,13.0,16,16
106423,2.0,8,8
119243,8.0,14,32
100360,10.0,10,21
114141,5.0,10,11
110375,2.0,15,31
116657,9.0,17,24
108208,0.0,5,18
111475,11.0,11,11
114975,10.0,23,33
124627,14.0,14,24
102999,13.0,13,13
120142,8.0,8,34
124270,9.0,9,16
115212,13.0,13,16
119511,7.0,22,22
100361,14.0,14,14
119872,5.0,10,11
104327,7.0,19,19
101815,8.0,8,26
116962,6.0,20,24
116619,6.0,19,19
116821,10.0,17,28
117364,1.0,16,29
124428,10.0,17,17
110873,1.0,15,31
106518,6.0,17,17
106570,3.0,19,19
112964,4.0,4,20
105471,1.0,13,33
103349,7.0,7,17
121088,1.0,23,23
122351,12.0,19,22
120398,2.0,18,18
112190,8.0,23,28
104362,11.0,23,23
109420,3.0,24,33
100283,8.0,10,12
104639,8.0,9,9
116109,7.0,14,16
116768,9.0,9,10
122117,8.0,8,20
103191,4.0,19,27
118235,8.0,17,19
115495,11.0,19,29
113928,10.0,22,22
122362,11.0,11,11
105868,11.0,17,17
123460,7.0,9,25
106443,4.0,22,32
115583,10.0,16,33
114999,0.0,17,23
120290,4.0,13,13
124361,5.0,16,16
101644,4.0,11,14
116612,,22,22
124480,14.0,14,14
108541,12.0,22,22
104960,6.0,19,20
118486,4.0,18,18
105678,5.0,5,13
117409,9.0,9,14
102816,3.0,15,15
116602,3.0,16,16
101424,10.0,10,18
117137,1.0,12,33
112524,2.0,19,27
114206,1.0,8,21
121768,9.0,13,33
103738,5.0,20,20
106618,11.0,13,23
123189,14.0,20,25
105310,0.0,19,27
106367,8.0,8,13
121433,3.0,14,14
107771,13.0,18,18
108635,5.0,18,23
115185,2.0,8,23
104561,2.0,23,33
111575,3.0,22,22
112071,7.0,18,27
106227,0.0,22,30
106403,12.0,24,24
101493,8.0,11,34
121773,12.0,12,16
113465,5.0,7,28
111788,3.0,14,28
117089,2.0,8,25
116981,9.0,13,13
112086,11.0,11,23
115966,12.0,12,32
105197,9.0,23,29
123130,6.0,21,29
116387,6.0,20,30
124673,9.0,9,15
103967,0.0,24,24
107197,7.0,7,26
108363,12.0,19,19
114706,7.0,7,23
105491,11.0,11,34
103839,9.0,13,23
121167,2.0,6,17
109987,8.0,19,19
103859,3.0,10,23
118225,0.0,7,9
117132,7.0,14,14
110462,0.0,6,23
105596,3.0,7,27
124739,6.0,6,18
104817,,23,33
119406,2.0,13,14
121492,4.0,18,26
110190,6.0,6,28
121935,8.0,22,22
106205,2.0,10,13
122219,7.0,15,15
109281,3.0,13,32
116609,14.0,15,31
104275,,14,31
101238,9.0,9,26
110018,5.0,22,22
123022,10.0,18,18
123609,0.0,20,23
100632,7.0,7,28
106675,5.0,10,21
115043,7.0,17,17
118477,4.0,22,23
106253,0.0,4,24
113427,11.0,20,29
116117,8.0,8,33
119152,4.0,7,11
117008,3.0,15,15
113946,10.0,22,33
111166,4.0,22,22
109409,5.0,16,23
102485,12.0,12,18
114484,2.0,11,11
109657,11.0,22,22
106144,10.0,10,23
117924,10.0,23,23
106487,1.0,8,8
118000,3.0,20,27
119640,6.0,14,29
118058,11.0,11,21
122345,0.0,16,27
109269,4.0,18,32
120682,6.0,6,14
114785,9.0,24,30
100823,9.0,18,18
103742,4.0,12,33
102717,12.0,14,14
117895,12.0,12,26
106721,13.0,13,13
102184,1.0,3,10
114221,3.0,3,18
111712,7.0,20,20
108341,2.0,9,29
124549,10.0,10,23
113898,3.0,18,19
118075,14.0,23,23
120715,2.0,23,23
107662,0.0,4,31
102092,3.0,12,33
109397,12.0,12,23
124621,2.0,11,20
107609,12.0,16,17
104109,,12,13
122925,14.0,14,14
121862,8.0,14,31
122496,4.0,19,19
103434,1.0,18,21
100678,9.0,13,20
108382,1.0,7,23
105592,10.0,18,24
111569,0.0,9,9
119814,7.0,15,15
107364,3.0,24,24
106650,14.0,14,16
101964,11.0,11,11
110685,13.0,22,22
110335,4.0,20,25
102501,0.0,12,24
120049,12.0,12,12
108549,2.0,19,19
104170,9.0,19,19
111238,5.0,17,21
101191,4.0,9,20
104525,2.0,7,14
110835,2.0,5,22
109714,14.0,14,26
110102,2.0,6,18
105079,1.0,23,23
101066,4.0,10,10
112739,9.0,17,22
112010,10.0,24,29
124781,6.0,12,16
114736,3.0,3,25
123731,5.0,24,24
124883,5.0,11,34
106802,3.0,22,22
110013,13.0,18,18
102156,7.0,21,21
114194,8.0,18,24
121815,,9,9
104101,6.0,10,26
123712,6.0,21,33
116310,0.0,19,19
100696,3.0,23,23
121693,11.0,12,12
113535,14.0,14,14
111075,13.0,13,17
102930,7.0,7,8
100128,4.0,10,10
119544,9.0,9,14
101535,11.0,19,19
100996,9.0,21,25
107367,6.0,21,21
117644,5.0,18,23
122712,0.0,16,34
116757,12.0,12,28
116883,4.0,18,24
114172,0.0,5,7
107220,12.0,12,22
114109,9.0,9,25
107652,9.0,9,9
108044,9.0,17,23
116084,0.0,17,17
105696,3.0,10,10
118428,10.0,15,30
100942,5.0,8,11
107684,3.0,23,23
113085,5.0,8,33
110907,10.0,22,28
115963,3.0,16,16
115593,6.0,10,26
106313,2.0,16,17
104765,3.0,20,20
114552,9.0,15,21
105383,9.0,19,19
110528,3.0,4,7
117395,6.0,6,13
105473,2.0,9,9
116195,13.0,16,22
116892,7.0,16,29
110552,14.0,14,20
113228,2.0,12,22
104072,6.0,22,26
112608,2.0,17,27
121634,9.0,13,13
121397,14.0,19,30
113316,14.0,14,31
102511,10.0,17,17
101998,3.0,5,14
113235,5.0,12,12
110522,2.0,4,19
124640,11.0,23,23
112899,14.0,18,33
117411,2.0,16,28
119562,1.0,12,23
117997,3.0,23,28
112277,12.0,12,12
124934,9.0,12,22
119926,2.0,15,22
111386,3.0,13,19
112038,7.0,20,20
102691,3.0,24,29
113737,13.0,19,32
115799,7.0,7,33
115826,1.0,23,31
118149,3.0,4,27
106595,5.0,19,21
121684,4.0,23,23
120654,4.0,10,12
101375,3.0,12,29
111174,10.0,23,23
119397,8.0,20,31
109605,11.0,24,24
113184,3.0,8,20
105645,11.0,11,29
103214,0.0,3,17
100780,10.0,10,21
121678,,14,14
100176,1.0,3,17
105077,11.0,11,34
117192,0.0,8,12
113244,1.0,22,30
103394,8.0,11,18
103847,1.0,12,27
120584,5.0,18,18
109402,4.0,10,16
100324,12.0,23,31
107718,0.0,19,31
119172,0.0,17,17
111787,11.0,11,23
105073,12.0,18,18
104369,9.0,18,18
108791,5.0,19,34
120618,11.0,13,13
112740,0.0,22,23
113368,10.0,10,17
118050,4.0,10,15
117734,12.0,12,33
100509,2.0,22,22
103063,10.0,17,17
102320,8.0,10,21
108190,7.0,7,19
101536,11.0,16,16
123676,0.0,24,34
100637,8.0,16,28
121629,0.0,21,33
120547,2.0,21,29
106134,14.0,21,29
115303,9.0,10,10
107395,14.0,15,19
118562,9.0,20,23
112807,11.0,18,18
106492,2.0,4,19
120906,10.0,17,22
107626,13.0,13,32
104183,6.0,6,8
101158,14.0,14,14
118273,9.0,14,26
116204,9.0,11,31
122902,2.0,5,5
102420,0.0,17,31
108742,9.0,22,22
104057,9.0,9,9
102933,12.0,20,30
118325,1.0,12,27
107348,2.0,16,16
104897,12.0,14,14
122955,2.0,6,16
122123,13.0,22,32
102638,2.0,24,34
114428,8.0,18,18
123311,6.0,9,25
106683,1.0,13,24
123714,0.0,6,17
111135,9.0,18,18
124156,9.0,9,16
106273,3.0,4,28
106271,8.0,8,19
100433,12.0,22,25
114145,1.0,15,27
106245,2.0,3,21
101060,1.0,6,20
112995,11.0,11,34
122832,2.0,21,22
102142,7.0,21,28
124850,8.0,8,12
107345,8.0,11,15
112217,5.0,10,13
124633,0.0,16,19
111986,0.0,21,21
108852,1.0,24,31
114568,1.0,23,26
120267,0.0,14,20
102062,0.0,15,24
109008,0.0,15,25
117253,10.0,15,15
118327,4.0,4,10
118898,2.0,21,23
121762,12.0,12,32
114159,1.0,22,22
107254,6.0,13,28
112615,12.0,15,15
107982,0.0,16,26
108318,13.0,23,23
110164,0.0,22,23
115558,12.0,24,32
109278,5.0,12,34
100756,0.0,11,24
106119,9.0,9,32
106949,2.0,3,13
122611,4.0,10,10
105062,0.0,18,18
123683,1.0,7,21
102163,5.0,22,22
117543,4.0,5,24
122719,8.0,22,22
120423,2.0,24,24
101896,2.0,20,20
120206,2.0,12,17
102200,14.0,14,14
108192,14.0,20,30
101241,6.0,20,29
122644,12.0,12,24
122855,6.0,15,15
118701,11.0,11,11
122569,7.0,24,24
110656,6.0,8,9
103521,1.0,24,24
116311,7.0,16,32
117934,4.0,7,17
103511,0.0,14,14
113620,2.0,24,24
115091,9.0,20,30
101142,12.0,20,21
115739,4.0,21,21
113266,6.0,16,31
115037,8.0,20,20
117247,5.0,5,32
103947,13.0,13,13
120948,5.0,9,31
116158,3.0,22,22
117488,3.0,24,31
123501,8.0,12,31
102655,8.0,18,18
118287,14.0,23,23
116383,1.0,14,22
124778,0.0,7,17
114788,14.0,14,16
112947,2.0,15,15
124520,9.0,18,18
117358,9.0,9,24
105720,13.0,22,22
113633,5.0,6,11
121271,9.0,16,34
117198,12.0,12,12
108316,3.0,23,30
120301,0.0,10,10
122838,7.0,9,29
111234,10.0,18,20
124864,2.0,17,17
108089,11.0,11,25
105299,4.0,17,26
121379,1.0,7,11
110495,4.0,15,15
116212,9.0,9,33
120128,3.0,10,10
113341,10.0,20,20
120463,14.0,14,28
102640,12.0,14,23
106914,8.0,16,27
124909,6.0,6,11
111768,14.0,14,26
117328,10.0,10,14
105534,11.0,13,30
102046,2.0,6,19
110324,11.0,23,23
115635,2.0,15,18
108070,6.0,19,19
107261,9.0,12,12
114140,4.0,16,28
114841,6.0,15,15
100079,14.0,17,17
103093,0.0,18,18
108681,5.0,5,25
110317,7.0,19,19
116175,2.0,24,24
120998,1.0,19,31
100890,9.0,24,24
119117,8.0,18,18
106319,8.0,16,28
106509,4.0,12,12
101284,6.0,7,7
117702,0.0,5,22
119658,11.0,11,21
121400,5.0,19,19
122861,13.0,23,23
120753,14.0,24,30
115077,6.0,23,23
118285,5.0,13,17
109010,3.0,11,26
121089,5.0,7,9
110583,6.0,9,31
114064,6.0,8,21
121932,2.0,6,13
103922,10.0,16,19
120784,1.0,22,22
105090,14.0,20,20
123827,11.0,20,20
120543,11.0,14,28
123513,14.0,14,18
115239,4.0,18,33
123711,10.0,16,25
120942,6.0,11,17
103934,10.0,21,21
104945,3.0,8,14
113171,4.0,19,23
108124,6.0,21,21
117187,4.0,7,10
122182,4.0,8,23
121443,12.0,12,34
118409,6.0,17,18
118085,7.0,11,25
110138,10.0,13,29
114980,4.0,9,12
103245,4.0,23,23
103688,7.0,7,28
107255,2.0,23,23
119265,10.0,20,20
121409,11.0,11,25
110015,6.0,15,15
123654,3.0,7,27
109647,10.0,19,19
107443,10.0,17,28
106333,7.0,20,25
118635,5.0,16,16
100479,0.0,20,20
111051,11.0,11,17
106624,3.0,10,10
124894,5.0,19,19
123653,1.0,14,14
114251,10.0,14,26
122138,14.0,14,26
114266,5.0,24,26
110918,0.0,16,24
111821,8.0,9,19
120713,12.0,18,31
105668,6.0,6,20
115122,11.0,12,12
113834,12.0,14,23
104800,5.0,5,25
123540,8.0,22,22
124830,8.0,13,17
116865,1.0,23,23
106117,7.0,17,17
107848,13.0,15,34
116877,1.0,9,27
108400,9.0,9,31
115270,10.0,10,29
118060,2.0,17,17
115678,6.0,9,18
123736,14.0,14,23
123978,7.0,7,34
120138,11.0,13,34
107851,4.0,19,19
106829,3.0,15,15
107094,14.0,24,24
100627,9.0,9,14
112970,7.0,21,21
119513,14.0,23,23
105279,5.0,16,16
121133,7.0,15,15
102797,8.0,24,24
105036,10.0,13,17
107478,11.0,15,30
107176,14.0,14,34
119542,8.0,21,21
111843,14.0,14,14
123628,1.0,6,22
102462,12.0,13,19
111069,4.0,24,24
115374,10.0,18,23
122924,1.0,6,9
111265,10.0,10,10
105548,8.0,19,34
111637,5.0,13,25
111067,11.0,11,17
107531,12.0,14,17
117333,11.0,11,13
112109,11.0,18,18
104763,5.0,15,16
118308,11.0,11,33
111306,10.0,21,21
124094,13.0,20,27
109646,1.0,17,17
106208,14.0,16,16
104030,1.0,9,22
112055,11.0,24,24
114457,2.0,19,26
102659,14.0,22,27
103373,3.0,17,33
108666,11.0,11,20
100268,14.0,14,34
124942,3.0,3,22
121568,9.0,21,21
101601,7.0,9,28
121654,10.0,11,11
116994,5.0,16,22
122240,1.0,4,12
116048,5.0,6,10
104889,2.0,4,7
111811,13.0,16,16
120863,8.0,9,29
102693,12.0,13,22
105045,8.0,10,25
117200,0.0,12,12
114592,11.0,12,33
114237,2.0,14,14
103216,12.0,18,18
123321,14.0,14,22
122949,7.0,18,20
124227,14.0,14,22
114554,13.0,20,20
124988,6.0,17,29
101790,12.0,12,24
109779,14.0,14,14
122016,2.0,3,34
121495,10.0,16,31
105025,9.0,16,22
116638,12.0,18,31
108692,6.0,12,28
110829,0.0,21,21
120980,6.0,6,7
116465,12.0,12,17
121881,0.0,9,33
114973,14.0,18,18
111724,0.0,12,15
110408,8.0,8,8
105867,3.0,5,33
122183,11.0,13,13
101905,4.0,24,32
120020,11.0,11,31
117951,6.0,24,28
118989,12.0,12,12
116693,8.0,16,24
107328,3.0,23,23
124848,6.0,20,20
109009,5.0,10,11
123498,6.0,6,15
106054,1.0,11,20
117032,0.0,20,20
117347,1.0,14,16
118113,14.0,14,14
120945,11.0,12,24
121806,9.0,24,24
121718,7.0,7,17
114865,10.0,10,32
121682,13.0,20,20
120819,7.0,24,24
123751,6.0,18,33
120956,0.0,4,5
106607,2.0,15,20
114262,1.0,6,20
101015,11.0,11,11
110872,2.0,9,9
112126,6.0,13,13
105520,1.0,11,26
116249,8.0,22,22
106729,6.0,19,19
116594,13.0,13,13
116989,8.0,8,32
101660,13.0,13,27
124528,14.0,17,28
115314,13.0,23,23
115246,8.0,17,18
106161,14.0,15,15
114043,5.0,14,14
102183,,7,12
101174,14.0,14,14
123464,1.0,3,17
107888,0.0,24,24
123546,5.0,17,19
105301,7.0,8,11
121913,10.0,11,25
115590,9.0,20,20
105844,5.0,5,33
104868,6.0,15,21
104476,13.0,13,31
122839,2.0,16,16
120640,13.0,13,13
102024,8.0,20,20
110705,11.0,11,24
100659,5.0,16,33
112203,10.0,11,11
122000,10.0,10,10
107163,7.0,7,30
103409,10.0,12,22
114908,2.0,20,29
110506,9.0,19,26
120394,8.0,22,22
111552,11.0,11,18
120658,7.0,19,19
114201,12.0,12,12
122680,11.0,11,19
110100,3.0,14,14
100503,8.0,23,23
109159,13.0,14,22
114929,3.0,21,21
106563,1.0,10,32
112790,4.0,5,20
124248,8.0,24,24
110203,13.0,13,18
100469,0.0,7,11
123140,8.0,17,17
111553,7.0,18,33
119630,14.0,14,23
114873,2.0,18,25
108914,5.0,16,18
121699,0.0,18,25
102642,2.0,20,33
123287,5.0,20,28
108460,3.0,11,23
123468,9.0,15,32
103491,4.0,9,9
118201,6.0,15,23
101113,7.0,21,32
118214,0.0,19,23
105150,0.0,8,31
115951,8.0,8,20
117127,9.0,23,23
112824,3.0,20,20
115886,7.0,7,8
117430,0.0,14,23
104737,1.0,8,34
106713,6.0,21,33
106431,12.0,15,33
100868,11.0,11,30
115519,5.0,14,14
109568,3.0,13,16
116735,8.0,14,14
115194,8.0,14,14
109271,9.0,9,9
116254,4.0,22,30
117676,4.0,21,33
101838,12.0,24,24
118243,3.0,10,23
109504,4.0,14,14
111994,13.0,13,27
110841,9.0,23,27
118703,12.0,16,32
109101,14.0,14,14
111573,13.0,18,18
120966,4.0,18,20
103123,3.0,10,34
121743,12.0,13,22
122531,5.0,6,30
112536,11.0,11,11
111866,5.0,11,30
111538,4.0,20,20
110510,11.0,11,19
104709,6.0,14,31
101330,11.0,11,14
124352,13.0,19,19
109660,13.0,13,29
111203,6.0,19,19
101358,7.0,18,22
105460,7.0,21,30
122369,8.0,21,21
119626,12.0,19,29
114475,14.0,15,25
124839,10.0,23,23
117970,2.0,18,18
109527,9.0,9,19
101176,8.0,9,10
118102,2.0,8,20
107199,13.0,13,17
109509,1.0,22,22
101262,13.0,18,31
115107,9.0,22,22
101784,1.0,6,7
118754,6.0,15,15
115757,12.0,12,31
122352,13.0,13,25
104839,7.0,9,33
103617,11.0,24,24
116443,5.0,18,30
115703,0.0,9,10
114543,1.0,8,15
100349,14.0,14,16
116673,7.0,20,20
103049,0.0,9,18
106913,9.0,23,23
121000,4.0,14,14
112353,7.0,9,9
111893,14.0,21,21
100803,3.0,23,23
119196,13.0,21,34
117439,14.0,14,25
104617,0.0,21,21
112789,2.0,6,13
116858,5.0,21,21
117635,6.0,14,19
107992,8.0,13,14
102971,4.0,16,17
121222,5.0,13,13
122571,13.0,16,22
116901,6.0,11,11
116862,2.0,8,16
117972,2.0,14,14
103664,9.0,15,15
103931,2.0,5,17
106866,2.0,9,24
120586,9.0,18,18
103553,3.0,7,17
113180,11.0,15,25
108717,12.0,23,32
109222,13.0,23,23
124266,0.0,11,13
123086,7.0,7,14
108735,5.0,22,22
108014,7.0,17,28
113107,10.0,10,28
106354,7.0,11,15
103774,8.0,12,18
111183,10.0,16,22
113984,5.0,11,30
109337,13.0,23,23
109120,2.0,15,27
104653,14.0,14,14
116068,11.0,11,19
120767,3.0,19,19
104255,8.0,14,15
109769,0.0,12,12
116986,13.0,22,31
118969,1.0,21,33
123564,1.0,5,29
116536,1.0,9,26
108645,13.0,15,23
105056,7.0,9,9
122749,2.0,20,25
123193,6.0,22,22
105779,3.0,17,33
120803,9.0,21,21
115133,3.0,14,31
122910,9.0,9,9
115285,5.0,13,26
116101,12.0,12,22
117964,10.0,22,22
100166,8.0,12,12
109018,1.0,12,14
109484,10.0,10,34
120480,4.0,23,23
103170,13.0,13,13
124847,0.0,10,23
108674,2.0,13,13
124896,5.0,14,20
100662,13.0,18,34
110973,11.0,13,13
113181,13.0,14,21
116114,0.0,10,12
105002,5.0,10,17
107787,10.0,16,32
103988,13.0,13,33
109872,4.0,16,20
108968,1.0,6,6
121105,12.0,21,24
100422,7.0,7,31
102602,3.0,4,26
119213,14.0,14,25
122945,0.0,17,25
111365,5.0,12,18
122827,7.0,10,11
113060,0.0,12,30
120902,0.0,7,7
115534,8.0,19,19
112730,3.0,22,27
111065,13.0,20,20
107315,11.0,11,11
103174,0.0,24,24
123066,8.0,10,18
100697,14.0,17,17
107030,0.0,8,15
118743,13.0,13,32
123065,10.0,19,19
116411,1.0,12,31
103574,12.0,12,25
